model,feature,importance,anomesdia_datetime
DecisionTreeRegressor,GarageQual_Ex,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,SaleCondition_AdjLand,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MiscFeature_Gar2,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,SaleCondition_Partial,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Functional_Min2,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Functional_Min1,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,KitchenQual_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageQual_Gd,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MiscFeature_Othr,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,FireplaceQu_Fa,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageCond_Gd,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MiscFeature_TenC,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,SaleType_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MiscFeature_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,PavedDrive_N,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageType_2Types,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageType_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,PoolQC_Gd,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageCond_Ex,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Fence_GdPrv,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageType_Basment,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageType_CarPort,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageCond_TA,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageQual_Po,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,GarageCond_Po,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,ExterCond_Ex,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,KitchenQual_Fa,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LotConfig_FR3,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,RoofStyle_Flat,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,HouseStyle_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,HouseStyle_SFoyer,0.0,2021-05-10 23:14:38.019957
